10:25:38 | Info | 'Nuevo cliente conectado por socket 1' | 
10:25:39 | Info | 'Nuevo cliente conectado por socket 1' | 
10:26:07 | Info | 'Nuevo cliente conectado por socket 1' | 
10:26:46 | Info | 'Nuevo cliente conectado por socket 1' | 
10:26:55 | Info | 'Nuevo cliente conectado por socket 1' | 
10:27:35 | Error | '_id no es correcto' | 
10:28:15 | Error | '_id no es correcto' | 
10:28:20 | Info | 'Nuevo cliente conectado por socket 1' | 
10:28:27 | Info | 'Nuevo cliente conectado por socket 1' | 
10:28:29 | Info | 'Nuevo cliente conectado por socket 1' | 
10:29:08 | Error | '_id no es correcto' | 
10:29:48 | Error | '_id no es correcto' | 
10:30:28 | Error | '_id no es correcto' | 
10:30:40 | Error | 'Nuevo cliente conectado por socket 2' | 
10:30:40 | Error | 'Se ha desconectado un cliente del socket' | 
10:30:40 | Info | 'Nuevo cliente conectado por socket 1' | 
10:30:40 | Error | 'Controlado: dispositivo es null' | 
10:30:42 | Error | 'Nuevo cliente conectado por socket 2' | 
10:30:42 | Error | 'Se ha desconectado un cliente del socket' | 
10:30:43 | Info | 'Nuevo cliente conectado por socket 1' | 
10:31:07 | Error | 'Nuevo cliente conectado por socket 2' | 
10:31:07 | Error | 'Se ha desconectado un cliente del socket' | 
10:31:07 | Info | 'Nuevo cliente conectado por socket 1' | 
10:31:08 | Error | '_id no es correcto' | 
10:31:48 | Error | '_id no es correcto' | 
10:32:28 | Error | '_id no es correcto' | 
10:33:08 | Error | '_id no es correcto' | 
10:33:48 | Error | '_id no es correcto' | 
10:34:28 | Error | '_id no es correcto' | 
10:35:08 | Error | '_id no es correcto' | 
10:35:48 | Error | '_id no es correcto' | 
10:36:28 | Error | '_id no es correcto' | 
10:37:08 | Error | '_id no es correcto' | 
10:37:48 | Error | '_id no es correcto' | 
10:38:28 | Error | '_id no es correcto' | 
10:39:08 | Error | '_id no es correcto' | 
10:39:48 | Error | '_id no es correcto' | 
10:40:30 | Info | 'Nuevo cliente conectado por socket 1' | 
10:41:09 | Error | '_id no es correcto' | 
10:41:49 | Error | '_id no es correcto' | 
